_id,id,active,name,college_score,score,college_id,university_id,university_tier,university_name,city,state,category,aishe_id,university_type,abbreviation[0],abbreviation[1],abbreviation[2],abbreviation[3],abbreviation[4],__v
6941079e1c87f81bf2f6cd97,133304,true,"G G School of Nursing And Paramedical, Agra",,,,,,ATAL BIHARI VAJPAYEE MEDICAL UNIVERSITY,Agra,Uttar Pradesh,College,C-73799,State Public University,ggspna,"gg school of nursing and paramedical, agra",,,,0
6941079e1c87f81bf2f6cd98,133305,true,"G L A University, Mathura",,,,,,,Mathura,Uttar Pradesh,PM Vidyalaxmi Institutes,U-0513,State Private University,glau,gla univ.,,,,0
6941079e1c87f81bf2f6cd99,133306,true,"Gl Bajaj Group of Institutions, Mathura",6.5,65,C33202,U846,Tier-2,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",Mathura,Uttar Pradesh,College,C-46294,State Public University,glbgi,gl bajaj,,,,0
6941079e1c87f81bf2f6cd9a,133307,true,"G L Bajaj Institute of Management, Gautam Buddha Nagar",,,,,,"Chaudhary Charan Singh University, Meerut",Gautam Buddha Nagar,Uttar Pradesh,College,C-69956,State Public University,glbimr,glbimr greater noida,,,,0
6941079e1c87f81bf2f6cd9b,133308,true,"G L Bajaj Institute of Technology And Management Greater Noida, Gautam Buddha Nagar",,,,,,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",Gautam Buddha Nagar,Uttar Pradesh,College,C-46239,State Public University,glbitm,gl bajaj,glbit,,,0
6941079e1c87f81bf2f6cd9c,133309,true,"G L Institute of Pharmacy, Agra",,,,,,,Agra,Uttar Pradesh,STANDALONE,S-24074,,glip,gl institute,,,,0
6941079e1c87f81bf2f6cd9d,133310,true,"G L Teacher'S Educational Institute, Agra",,,,,,"Dr. B. R. Ambedkar University, Agra",Agra,Uttar Pradesh,College,C-59671,State Public University,gltei,gl teacher's institute,,,,0
6941079e1c87f81bf2f6cd9e,133311,true,"G M Mahavidyalaya, Chandauli",,,,,,,Chandauli,Uttar Pradesh,STANDALONE,S-24508,,hm,,,,,0
6941079e1c87f81bf2f6cd9f,133312,true,"G M Nursing Paramedical College And Hospital, Mathura",,,,,,,Mathura,Uttar Pradesh,STANDALONE,S-24622,,gmnpch,g m college,,,,0
6941079e1c87f81bf2f6cda0,133313,true,"G N I O T Institute of Management Studies, Gautam Buddha Nagar",,,,,,,Gautam Buddha Nagar,Uttar Pradesh,STANDALONE,S-19469,,gniot-ims,gniot,,,,0
6941079e1c87f81bf2f6cda1,133314,true,"G P Degree College Surendragarh Tharvihar Karchana Allahabad, Prayagraj",,,,,,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Prayagraj,Uttar Pradesh,College,C-46435,State Public University,gp degree college,,,,,0
6941079e1c87f81bf2f6cda2,133315,true,"G P S B T C Training College, Sant Kabir Nagar",,,,,,,Sant Kabir Nagar,Uttar Pradesh,STANDALONE,S-23133,,gpsbtc,gps college,,,,0
6941079e1c87f81bf2f6cda3,133316,true,"G P S Degree College Khalilabad Sant Kabir Nagar, Sant Kabir Nagar",,,,,,"SIDDHARTH UNIVERSITY, KAPILVASTU",Sant Kabir Nagar,Uttar Pradesh,College,C-14274,State Public University,vijeta college,,,,,0
6941079e1c87f81bf2f6cda4,133317,true,"G R S College of Pharmacy, Shahjahanpur",,,,,,,Shahjahanpur,Uttar Pradesh,STANDALONE,S-25783,,grscp,grs college,,,,0
6941079e1c87f81bf2f6cda5,133318,true,"G S A College of Education Mahua Khera, Agra",,,,,,"Dr. B. R. Ambedkar University, Agra",Agra,Uttar Pradesh,College,C-54824,State Public University,gsa college,,,,,0
6941079e1c87f81bf2f6cda6,133319,true,"Gs Ayurveda Medical College And Hospital, Hapur",,,,,,MAHAYOGI GURU GORAKHNATH AYUSH UNIVERSITY,Hapur,Uttar Pradesh,College,C-57909,State Public University,sknr govt college,govt arts & science college,,,,0
6941079e1c87f81bf2f6cda7,133320,true,"G S Btc Training College, Basti",,,,,,,Basti,Uttar Pradesh,STANDALONE,S-24022,,gsbtc,gs btc training college,,,,0
6941079e1c87f81bf2f6cda8,133321,true,"Gs College, Hathras",,,,,,RAJA MAHENDRA PRATAP SINGH UNIVERSITY,Hathras,Uttar Pradesh,College,C-59128,State Public University,gs college hathras,,,,,0
6941079e1c87f81bf2f6cda9,133322,true,"G S College of Education, Firozabad",,,,,,"Dr. B. R. Ambedkar University, Agra",Firozabad,Uttar Pradesh,College,C-15089,State Public University,gsce,gs college,,,,0
6941079e1c87f81bf2f6cdaa,133323,true,"G S College of Law, Ayodhya",5.3,53,C28295,U847,Tier-3,"Dr. Ram Manohar Lohia  Awadh University, Faizabad",Ayodhya,Uttar Pradesh,College,C-62339,State Public University,gs law college,,,,,0
6941079e1c87f81bf2f6cdab,133324,true,"G S College of Nursing, Hapur",,,,,,ATAL BIHARI VAJPAYEE MEDICAL UNIVERSITY,Hapur,Uttar Pradesh,College,C-63197,State Public University,gscn,gscn hapur,,,,0
6941079e1c87f81bf2f6cdac,133325,true,"Gs Degree College, Basti",3.575,35.75,C29337,U893,Tier-4,"SIDDHARTH UNIVERSITY, KAPILVASTU",Basti,Uttar Pradesh,College,C-14172,State Public University,gs degree college,,,,,0
6941079e1c87f81bf2f6cdad,133326,true,"G S Giri College of Pharmacy, Pratapgarh",,,,,,,Pratapgarh,Uttar Pradesh,STANDALONE,S-22161,,gsgcp,gs giri college,,,,0
6941079e1c87f81bf2f6cdae,133327,true,"G S Institute of Pharmacy, Auraiya",,,,,,,Auraiya,Uttar Pradesh,STANDALONE,S-23568,,gsip,gs institute,,,,0
6941079e1c87f81bf2f6cdaf,133328,true,"G S Law College Fafoond, Auraiya",,,,,,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Auraiya,Uttar Pradesh,College,C-47671,State Public University,gslc,gs law,,,,0
6941079e1c87f81bf2f6cdb0,133329,true,"Gsm College of Education, Mainpuri",,,,,,"Dr. B. R. Ambedkar University, Agra",Mainpuri,Uttar Pradesh,College,C-15215,State Public University,gsm college bewar,,,,,0
6941079e1c87f81bf2f6cdb1,133330,true,"G S M College of Pharmacy, Etah",,,,,,,Etah,Uttar Pradesh,STANDALONE,S-24603,,gsmcp,gsm college,,,,0
6941079e1c87f81bf2f6cdb2,133331,true,"Gsm Vidyapeeth, Sambhal",,,,,,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",Sambhal,Uttar Pradesh,College,C-57496,State Public University,gsm vidyapeeth,,,,,0
6941079e1c87f81bf2f6cdb3,133332,true,"G S Mahavidyalaya Sahayal, Auraiya",,,,,,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Auraiya,Uttar Pradesh,College,C-48906,State Public University,gs mahavidyalaya,,,,,0
6941079e1c87f81bf2f6cdb4,133333,true,"Gs Medical College And Hospital, Hapur",,,,,,ATAL BIHARI VAJPAYEE MEDICAL UNIVERSITY,Hapur,Uttar Pradesh,College,C-57908,State Public University,gsmch,,,,,0
6941079e1c87f81bf2f6cdb5,133334,true,"G S R M Memorial Degree College Sarojani Nagar Kanpur, Lucknow",,,,,,UNIVERSITY OF LUCKNOW,Lucknow,Uttar Pradesh,College,C-12801,State Public University,gsrm degree college,,,,,0
6941079e1c87f81bf2f6cdb6,133335,true,"G S R M Memorial Institute of Nursing And Paramedical Sciences And Hospital, Lucknow",,,,,,ATAL BIHARI VAJPAYEE MEDICAL UNIVERSITY,Lucknow,Uttar Pradesh,College,C-72468,State Public University,gsrm imnpsh,gsrm institute,,,,0
6941079e1c87f81bf2f6cdb7,133336,true,"G S School of Nursing, Hapur",,,,,,,Hapur,Uttar Pradesh,STANDALONE,S-19066,,gssn,gs nursing,,,,0
6941079e1c87f81bf2f6cdb8,133337,true,"G S V M Medical College, Kanpur Nagar",,,,,,ATAL BIHARI VAJPAYEE MEDICAL UNIVERSITY,Kanpur Nagar,Uttar Pradesh,College,C-12290,State Public University,gsvm medical college,gsvm,,,,0
6941079e1c87f81bf2f6cdb9,133338,true,"G S Yadav College of Education, Hathras",,,,,,,Hathras,Uttar Pradesh,STANDALONE,S-25139,,gs college of ed,,,,,0
6941079e1c87f81bf2f6cdba,133339,true,"G Singh College Sahson, Prayagraj",,,,,,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Prayagraj,Uttar Pradesh,College,C-50040,State Public University,singh college,,,,,0
6941079e1c87f81bf2f6cdbb,133340,true,"G Singh Vidhi Mahavidyalaya Kasheruwa Khurd, Prayagraj",,,,,,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Prayagraj,Uttar Pradesh,College,C-12169,State Public University,g singh law college,,,,,0
6941079e1c87f81bf2f6cdbc,133341,true,"G V S S Mahila Mahavidyalaya, Azamgarh",,,,,,Maharaja Suhel Dev State University,Azamgarh,Uttar Pradesh,College,C-60703,State Public University,gvs smm,gvss mahila mv,,,,0
6941079e1c87f81bf2f6cdbd,133342,true,"Gadadhar Shlok Mahavidyalayay, Ghazipur",4.85,48.5,C30834,U905,Tier-3,"Veer Bahadur Singh Purvanchal University, Jaunpur",Ghazipur,Uttar Pradesh,College,C-16065,State Public University,gadadhar mahavidyalaya,,,,,0
6941079e1c87f81bf2f6cdbe,133343,true,"Gagan College of Management & Tech, Aligarh",,,,,,RAJA MAHENDRA PRATAP SINGH UNIVERSITY,Aligarh,Uttar Pradesh,College,C-15354,State Public University,gcmt,,,,,0
6941079e1c87f81bf2f6cdbf,133344,true,"Gagan College of Pharmacy, Aligarh",,,,,,,Aligarh,Uttar Pradesh,STANDALONE,S-23303,,gcp,gagan college,,,,0
6941079e1c87f81bf2f6cdc0,133345,true,"Gagan Mahavidyalaya, Aligarh",,,,,,RAJA MAHENDRA PRATAP SINGH UNIVERSITY,Aligarh,Uttar Pradesh,College,C-67478,State Public University,gagan mahavidyalaya,gagan college,,,,0
6941079e1c87f81bf2f6cdc1,133346,true,"Gaharwar College of Pharmacy, Gonda",,,,,,,Gonda,Uttar Pradesh,STANDALONE,S-25073,,gcp,gaharwar college,,,,0
6941079e1c87f81bf2f6cdc2,133347,true,"Gaharwar Mahavidyalaya, Gonda",5.3,53,C31093,U847,Tier-3,"Dr. Ram Manohar Lohia  Awadh University, Faizabad",Gonda,Uttar Pradesh,College,C-65238,State Public University,gm,gaharwar mahavidyalaya gonda,,,,0
6941079e1c87f81bf2f6cdc3,133348,true,"Gahlaut College Haldaur, Bijnor",,,,,,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",Bijnor,Uttar Pradesh,College,C-49756,State Public University,gc,,,,,0
6941079e1c87f81bf2f6cdc4,133349,true,"Gahlaut Pharmacy College, Bijnor",,,,,,,Bijnor,Uttar Pradesh,STANDALONE,S-21745,,gpc,gahlaut pharmacy college,,,,0
6941079e1c87f81bf2f6cdc5,133350,true,"Gairul Nisa Girls Degree College, Mahrajganj",3.575,35.75,C33020,U893,Tier-4,"SIDDHARTH UNIVERSITY, KAPILVASTU",Mahrajganj,Uttar Pradesh,College,C-54042,State Public University,gngdc,,,,,0
6941079e1c87f81bf2f6cdc6,133351,true,"Gaitry Smarak Kanya Mahavidyalaya, Aligarh",,,,,,RAJA MAHENDRA PRATAP SINGH UNIVERSITY,Aligarh,Uttar Pradesh,College,C-15096,State Public University,gskm,,,,,0
6941079e1c87f81bf2f6cdc7,133352,true,"Gajadhar Gurukul Nanhkudas Mahavidyalay, Azamgarh",4.85,48.5,C28517,U905,Tier-3,Maharaja Suhel Dev State University,Azamgarh,Uttar Pradesh,College,C-51050,State Public University,ggnmv,,,,,0
6941079e1c87f81bf2f6cdc8,133353,true,"Gajadhar Singh Mahavidyalaya, Ghazipur",4.85,48.5,C30835,U905,Tier-3,"Veer Bahadur Singh Purvanchal University, Jaunpur",Ghazipur,Uttar Pradesh,College,C-51290,State Public University,gsmv,,,,,0
6941079e1c87f81bf2f6cdc9,133354,true,"Gajendra Singh Public Degree College Bidhuna, Auraiya",,,,,,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Auraiya,Uttar Pradesh,College,C-12163,State Public University,gspdc,"gajendra singh public degree college, bidhuna, auraiya",,,,0
6941079e1c87f81bf2f6cdca,133355,true,"Gajpal Singh Patel Degree College, Banda",5.075,50.75,C29015,U838,Tier-3,"Bundelkhand University,  Jhansi",Banda,Uttar Pradesh,College,C-52761,State Public University,gsppdc,,,,,0
6941079e1c87f81bf2f6cdcb,133356,true,"Gajraj Pharmacy College, Sultanpur",,,,,,,Sultanpur,Uttar Pradesh,STANDALONE,S-22169,,gpc,gajraj pharmacy college,,,,0
6941079e1c87f81bf2f6cdcc,133357,true,"Gajraj Singh Memorial Degree College, Etah",6.5,65,C29925,U849,Tier-2,RAJA MAHENDRA PRATAP SINGH UNIVERSITY,Etah,Uttar Pradesh,College,C-15359,State Public University,gsm degree college,,,,,0
6941079e1c87f81bf2f6cdcd,133358,true,"Gajraj Singh Polytechnic, Jaunpur",,,,,,,Jaunpur,Uttar Pradesh,STANDALONE,S-19326,,gsp,gajraj singh polytechnic,,,,0
6941079e1c87f81bf2f6cdce,133359,true,"Gajraj Singh Yadav Karanpal Singh Yadav College of Pharmacy, Kheri",6.5,65,C32586,U846,Tier-2,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",Kheri,Uttar Pradesh,College,C-65225,State Public University,gsyk college of pharmacy,,,,,0
6941079e1c87f81bf2f6cdcf,133360,true,"Gajraula College of Pharmacy And Research Centre, Amroha",,,,,,,Amroha,Uttar Pradesh,STANDALONE,S-24838,,gcprc,gajraula college,,,,0
6941079e1c87f81bf2f6cdd0,133361,true,"Gajroop Singh Smarak Mahavidyalaya, Prayagraj",5.075,50.75,C34371,U829,Tier-3,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Prayagraj,Uttar Pradesh,College,C-72346,State Public University,gss mahavidyalaya,,,,,0
6941079e1c87f81bf2f6cdd1,133362,true,"Galgotia S College of Engineering And Technology Greater Noida, Gautam Buddha Nagar",,,,,,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",Gautam Buddha Nagar,Uttar Pradesh,College,C-46229,State Public University,gcet,galgotias engg,,,,0
6941079e1c87f81bf2f6cdd2,133363,true,"Galgotias College of Pharmacy, Gautam Buddha Nagar",6.5,65,C30470,U846,Tier-2,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",Gautam Buddha Nagar,Uttar Pradesh,College,C-62115,State Public University,gcp,galgotias pharmacy,,,,0
6941079e1c87f81bf2f6cdd3,133364,true,"Galgotias Institute of Management And Technology, Gautam Buddha Nagar",6.5,65,C30471,U846,Tier-2,"Dr.A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY ,LUCKNOW",Gautam Buddha Nagar,Uttar Pradesh,College,C-62116,State Public University,gimt,galgotias management,,,,0
6941079e1c87f81bf2f6cdd4,133365,true,"Gandhi Degree College Ambabai, Jhansi",,,,,,"Bundelkhand University,  Jhansi",Jhansi,Uttar Pradesh,College,C-49965,State Public University,gdc,,,,,0
6941079e1c87f81bf2f6cdd5,133366,true,"Gandhi Eye Hospital School of Optometry & Orthoptics, Aligarh",,,,,,ATAL BIHARI VAJPAYEE MEDICAL UNIVERSITY,Aligarh,Uttar Pradesh,College,C-74934,State Public University,gehsoo,gandhi eye hospital,,,,0
6941079e1c87f81bf2f6cdd6,133367,true,"Gandhi Faiz E Aam College, Shahjahanpur",,,,,,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",Shahjahanpur,Uttar Pradesh,College,C-13471,State Public University,gdc,,,,,0
6941079e1c87f81bf2f6cdd7,133368,true,"Gandhi Institute of Professional & Technical Studies, Meerut",,,,,,"Chaudhary Charan Singh University, Meerut",Meerut,Uttar Pradesh,College,C-28661,State Public University,gipts jainpur,,,,,0
6941079e1c87f81bf2f6cdd8,133369,true,"Gandhi Institute of Engineering And Technology, Jhansi",5.075,50.75,C44005,U586,Tier-3,,Jhansi,Uttar Pradesh,STANDALONE,S-18050,,giet,,,,,0
6941079e1c87f81bf2f6cdd9,133370,true,"Gandhi Institution of Perfect Teaching Studies, Meerut",4.85,48.5,C33594,U843,Tier-3,"Chaudhary Charan Singh University, Meerut",Meerut,Uttar Pradesh,College,C-29033,State Public University,pevrc,,,,,0
6941079e1c87f81bf2f6cdda,133371,true,"Gandhi Institution of Professional & Technical Studies For Girls, Meerut",,,,,,"Chaudhary Charan Singh University, Meerut",Meerut,Uttar Pradesh,College,C-28839,State Public University,gipts girls,,,,,0
6941079e1c87f81bf2f6cddb,133372,true,"Gandhi Mahavidyalaya, Hardoi",3.575,35.75,C28863,U863,Tier-4,UNIVERSITY OF LUCKNOW,Hardoi,Uttar Pradesh,College,C-53986,State Public University,gandhi mahavidyalaya,,,,,0
6941079e1c87f81bf2f6cddc,133373,true,"Gandhi Mahavidyalaya Mirdha Beruarbari, Ballia",,,,,,JANNAYAK CHANDRASHEKHAR UNIVERSITY BALLIA,Ballia,Uttar Pradesh,College,C-13642,State Public University,gmmbb,"gandhi mahavidyalaya, mirdha, beruarbari, ballia",,,,0
6941079e1c87f81bf2f6cddd,133374,true,"Gandhi Mahavidyalaya Orai, Jalaun",,,,,,"Bundelkhand University,  Jhansi",Jalaun,Uttar Pradesh,College,C-22513,State Public University,gmv,,,,,0
6941079e1c87f81bf2f6cdde,133375,true,"Gandhi Medical College, Jhansi",4.85,48.5,C3206,U805,Tier-3,ATAL BIHARI VAJPAYEE MEDICAL UNIVERSITY,Jhansi,Uttar Pradesh,College,C-72721,State Public University,gmcaj,gmcaj jhansi,,,,0
6941079e1c87f81bf2f6cddf,133376,true,"Gandhi Polytechnic, Muzaffarnagar",,,,,,,Muzaffarnagar,Uttar Pradesh,STANDALONE,S-3191,,gpm,gandhi polytechnic,,,,0
6941079e1c87f81bf2f6cde0,133377,true,"Gandhi Samarak Devnagari Mahavidyalaya, Meerut",4.85,48.5,C33597,U843,Tier-3,"Chaudhary Charan Singh University, Meerut",Meerut,Uttar Pradesh,College,C-29023,State Public University,gsd mahavidyalaya,,,,,0
6941079e1c87f81bf2f6cde1,133378,true,"Gandhi Samrak Mahavidyalaya Surjan Nagar Jai Nagar, Moradabad",,,,,,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",Moradabad,Uttar Pradesh,College,C-13402,State Public University,gsm,,,,,0
6941079e1c87f81bf2f6cde2,133379,true,"Gandhi Shanti Niketan Degree College Gouhania, Prayagraj",,,,,,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Prayagraj,Uttar Pradesh,College,C-12538,State Public University,gsn degree college,,,,,0
6941079e1c87f81bf2f6cde3,133380,true,"Gandhi Shatabdi Smarak Snatkottar Mahavidyalaya, Azamgarh",4.85,48.5,C28518,U905,Tier-3,Maharaja Suhel Dev State University,Azamgarh,Uttar Pradesh,College,C-16085,State Public University,gsssm,,,,,0
6941079e1c87f81bf2f6cde4,133381,true,"Gandhi Siksha Mahavidhlaya, Jhansi",5.075,50.75,C31952,U838,Tier-3,"Bundelkhand University,  Jhansi",Jhansi,Uttar Pradesh,College,C-63446,State Public University,gsm,,,,,0
6941079e1c87f81bf2f6cde5,133382,true,"Gandhi Smarak Degree College Samodhpur, Jaunpur",,,,,,"Veer Bahadur Singh Purvanchal University, Jaunpur",Jaunpur,Uttar Pradesh,College,C-15977,State Public University,gsdc,gandhi smarak college,,,,0
6941079e1c87f81bf2f6cde6,133383,true,"Gandhi Smarak Sanskrit Mahavidyalaya Raje Sultanpur, Ambedkar Nagar",,,,,,"Sampurnanand Sanskrit Vishwavidyalaya,  Varanasi",Ambedkar Nagar,Uttar Pradesh,College,C-20113,State Public University,gssm,,,,,0
6941079e1c87f81bf2f6cde7,133384,true,"Gandhi Smarak Triveni Mahavidyalaya, Azamgarh",4.85,48.5,C28519,U905,Tier-3,Maharaja Suhel Dev State University,Azamgarh,Uttar Pradesh,College,C-16018,State Public University,gstm,,,,,0
6941079e1c87f81bf2f6cde8,133385,true,"Gandhi Vidya Nikaten Degree College Budhpur Ramala Mob No, Baghpat",,,,,,"Chaudhary Charan Singh University, Meerut",Baghpat,Uttar Pradesh,College,C-28559,State Public University,gvn degree college,,,,,0
6941079e1c87f81bf2f6cde9,133386,true,"Ganesh Bux Harvansh Bahadur Mahavidhyalaya, Rae Bareli",,,,,,UNIVERSITY OF LUCKNOW,Rae Bareli,Uttar Pradesh,College,C-48953,State Public University,gbhbm,gbhb mahavidyalaya,,,,0
6941079e1c87f81bf2f6cdea,133387,true,"Ganesh Prasad Shailesh Kumar Mahavidyalaya Satrikh Barabanki, Bara Banki",,,,,,"Dr. Ram Manohar Lohia  Awadh University, Faizabad",Bara Banki,Uttar Pradesh,College,C-65381,State Public University,gpskm,,,,,0
6941079e1c87f81bf2f6cdeb,133388,true,"Ganeshi Devi Memorial Mahavidhyalaya, Jhansi",5.075,50.75,C31953,U838,Tier-3,"Bundelkhand University,  Jhansi",Jhansi,Uttar Pradesh,College,C-62872,State Public University,gdm mahavidyalaya,,,,,0
6941079e1c87f81bf2f6cdec,133389,true,"Ganga Bhagwati Mahavidyalaya, Aligarh",,,,,,RAJA MAHENDRA PRATAP SINGH UNIVERSITY,Aligarh,Uttar Pradesh,College,C-68809,State Public University,gbm,ganga bhagwati mahavidyalaya,,,,0
6941079e1c87f81bf2f6cded,133390,true,"Ganga Degree College of Pharmacy, Prayagraj",,,,,,,Prayagraj,Uttar Pradesh,STANDALONE,S-25747,,gdc,,,,,0
6941079e1c87f81bf2f6cdee,133391,true,"Ganga Degree College Ram Nagar, Prayagraj",,,,,,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Prayagraj,Uttar Pradesh,College,C-12685,State Public University,gdc,ganga college,,,,0
6941079e1c87f81bf2f6cdef,133392,true,"Ganga Devi Kapil Dev Tiwari Mahavidyalaya Bhujaini Sant Kabir Nagar, Sant Kabir Nagar",,,,,,"SIDDHARTH UNIVERSITY, KAPILVASTU",Sant Kabir Nagar,Uttar Pradesh,College,C-49375,State Public University,gdkdt mahavidyalaya,,,,,0
6941079e1c87f81bf2f6cdf0,133393,true,"Ganga Devi Lal Bahadur Mahavidyalaya Pure Rudra Usmanpur Kothi Barabanki, Bara Banki",,,,,,"Dr. Ram Manohar Lohia  Awadh University, Faizabad",Bara Banki,Uttar Pradesh,College,C-42453,State Public University,gdlbm,,,,,0
6941079e1c87f81bf2f6cdf1,133394,true,"Ganga Devi Law College, Varanasi",,,,,,"Mahatma Gandhi Kashi Vidyapeeth, Varanasi",Varanasi,Uttar Pradesh,College,C-70910,State Public University,gdlc,ganga devi college,,,,0
6941079e1c87f81bf2f6cdf2,133395,true,"Ganga Devi Ramsajivan Mahavidyalaya, Prayagraj",5.075,50.75,C34374,U829,Tier-3,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Prayagraj,Uttar Pradesh,College,C-59984,State Public University,gdrm,,,,,0
6941079e1c87f81bf2f6cdf3,133396,true,"Ganga Devi Yadav Memorial Mahila Mahavidyalaya Ismailpur Deva Barabanki, Bara Banki",,,,,,"Dr. Ram Manohar Lohia  Awadh University, Faizabad",Bara Banki,Uttar Pradesh,College,C-42630,State Public University,gdymmm,,,,,0
6941079e1c87f81bf2f6cdf4,133397,true,"Ganga Gauri Mahavidyalaya, Azamgarh",4.85,48.5,C28520,U905,Tier-3,Maharaja Suhel Dev State University,Azamgarh,Uttar Pradesh,College,C-15948,State Public University,ggmv,,,,,0
6941079e1c87f81bf2f6cdf5,133398,true,"Ganga Jamuna College of Law, Kasganj",,,,,,RAJA MAHENDRA PRATAP SINGH UNIVERSITY,Kasganj,Uttar Pradesh,College,C-71550,State Public University,gjcl,gjcl kasganj,,,,0
6941079e1c87f81bf2f6cdf6,133399,true,"Ganga Prasad College of Pharmacy, Hathras",,,,,,,Hathras,Uttar Pradesh,STANDALONE,S-25920,,gpcp,ganga prasad college,,,,0
6941079e1c87f81bf2f6cdf7,133400,true,"Ganga Prasad Smarak Degree College, Mahrajganj",,,,,,"SIDDHARTH UNIVERSITY, KAPILVASTU",Mahrajganj,Uttar Pradesh,College,C-69587,State Public University,gpsdc,ganga prasad college,,,,0
6941079e1c87f81bf2f6cdf8,133401,true,"Ganga Sagar Singh Mahavidyalaya, Pratapgarh",5.075,50.75,C34173,U829,Tier-3,"Professor Rajendra Singh (Rajju Bhaiya) University, Prayagraj, Uttar Pradesh",Pratapgarh,Uttar Pradesh,College,C-65298,State Public University,gsm,,,,,0
6941079e1c87f81bf2f6cdf9,133402,true,"Ganga Sagar Singh Pharmacy College, Pratapgarh",,,,,,,Pratapgarh,Uttar Pradesh,STANDALONE,S-22156,,gssm,,,,,0
6941079e1c87f81bf2f6cdfa,133403,true,"Ganga Sheel Mahavidhyalaya, Bareilly",6.275,62.75,C29245,U870,Tier-2,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",Bareilly,Uttar Pradesh,College,C-54049,State Public University,gsm,,,,,0
6941079e1c87f81bf2f6cdfb,133404,true,"Ganga Sheel Paramedical College, Bareilly",,,,,,,Bareilly,Uttar Pradesh,STANDALONE,S-22945,,gspc,ganga sheel college,,,,0
6941079e1c87f81bf2f6cdfc,133405,true,"Ganga Shyodan Singh Kanya Mahavidyalaya, Sambhal",,,,,,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",Sambhal,Uttar Pradesh,College,C-69736,State Public University,tce,,,,,0
6941079e1c87f81bf2f6cdfd,133406,true,"Ganga Singh Mahavidyalaya Patkhauli Dakshin Maniar, Ballia",,,,,,JANNAYAK CHANDRASHEKHAR UNIVERSITY BALLIA,Ballia,Uttar Pradesh,College,C-13722,State Public University,ganga singh mahavidyalaya,gsmv,,,,0
6941079e1c87f81bf2f6cdfe,133407,true,"Ganga Singh Mahavidyalaya Sultanpur Husepur Saurikh, Kannauj",,,,,,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Kannauj,Uttar Pradesh,College,C-12405,State Public University,adc,,,,,0
6941079e1c87f81bf2f6cdff,133408,true,"Gangadevi Balika Mahavidyalaya Bhavanipur Mohanpur Ratanpur, Kannauj",,,,,,"Chatrapati Sahuji Maharaj Kanpur University, Kanpur",Kannauj,Uttar Pradesh,College,C-50876,State Public University,gbm,,,,,0
6941079e1c87f81bf2f6ce00,133409,true,"Ganganath Jha, Prayagraj",,,,,,Central Sanskrit University,Prayagraj,Uttar Pradesh,College,C-27019,Central University,gjc,,,,,0
6941079e1c87f81bf2f6ce01,133410,true,"Gangaram Banshidhar Mahavidyalaya Kuthound, Jalaun",,,,,,"Bundelkhand University,  Jhansi",Jalaun,Uttar Pradesh,College,C-49950,State Public University,gbm,,,,,0
6941079e1c87f81bf2f6ce02,133411,true,"Gangaram Seth Degree College Kalan, Shahjahanpur",,,,,,"Mahatama Jyotiba Phule Rohikhand University, Bareilly",Shahjahanpur,Uttar Pradesh,College,C-57903,State Public University,gsdc,"gsdc, shahjahanpur",,,,0
6941079e1c87f81bf2f6ce03,133412,true,"Gangarathi Teaching And Training Institute, Ayodhya",5.3,53,C28289,U847,Tier-3,"Dr. Ram Manohar Lohia  Awadh University, Faizabad",Ayodhya,Uttar Pradesh,College,C-56895,State Public University,gtti,,,,,0
6941079e1c87f81bf2f6ce04,133413,true,"Gangasheel Ayurvedic Medical College And Hospital, Bareilly",,,,,,MAHAYOGI GURU GORAKHNATH AYUSH UNIVERSITY,Bareilly,Uttar Pradesh,College,C-73379,State Public University,gamch,gangasheel ayurvedic college,,,,0
